w_q,k,f_r0,Omega_star,lambda_star,deltaOmega_over_Omega0,deltaLambda_over_lambda0,omega_re,omega_im,delta_omega_re,delta_omega_im
-0.4320987654320987,0.02,0.30563846808948425,0.1844552707780219,0.1815125047715098,-0.04154229786577368,-0.056833358579970406,0.7378210831120876,-0.0907562523857549,-0.03197927580741344,0.005468792479182735
-0.40740740740740733,-0.02,0.3588636934735182,0.19982006987959713,0.2024890338844347,0.038295540210277146,0.05216388399013061,0.7992802795183885,-0.10124451694221735,0.029479920598887488,-0.005019472077279721
-0.40740740740740733,-0.018518518518518517,0.35697255568535635,0.1992741454240622,0.2017454083915044,0.03545883352803436,0.04829989258345435,0.7970965816962488,-0.1008727041957522,0.027296222776747703,-0.004647659330814569
-0.40740740740740733,-0.017037037037037038,0.3550814178971945,0.19872822096852727,0.20100178289857407,0.0326221268457918,0.04443590117677809,0.7949128838741091,-0.10050089144928703,0.02511252495460803,-0.004275846584349402
-0.40740740740740733,-0.015555555555555555,0.3531902801090327,0.1981822965129923,0.20025815740564373,0.029785420163549015,0.04057190977010161,0.7927291860519692,-0.10012907870282187,0.022928827132468133,-0.0039040338378842354
-0.40740740740740733,-0.014074074074074076,0.35129914232087084,0.19763637205745735,0.1995145319127134,0.02694871348130623,0.03670791836342535,0.7905454882298294,-0.0997572659563567,0.020745129310328347,-0.003532221091419069
-0.40740740740740733,-0.012592592592592593,0.349408004532709,0.19709044760192237,0.19877090641978304,0.024112006799063446,0.03284392695674887,0.7883617904076895,-0.09938545320989152,0.01856143148818845,-0.0031604083449538883
-0.40740740740740733,-0.011111111111111112,0.3475168667445472,0.19654452314638743,0.19802728092685273,0.02127530011682066,0.02897993555007261,0.7861780925855497,-0.09901364046342637,0.016377733666048666,-0.0027885955984887356
-0.40740740740740733,-0.00962962962962963,0.3456257289563853,0.19599859869085245,0.19728365543392243,0.018438593434577877,0.02511594414339635,0.7839943947634098,-0.09864182771696121,0.01419403584390877,-0.002416782852023583
-0.40740740740740733,-0.00814814814814815,0.34373459116822347,0.1954526742353175,0.19654002994099207,0.015601886752335092,0.02125195273671987,0.78181069694127,-0.09827001497049603,0.012010338021768985,-0.0020449701055584024
-0.40740740740740733,-0.006666666666666668,0.34184345338006167,0.19490674977978253,0.19579640444806176,0.012765180070092308,0.01738796133004361,0.7796269991191301,-0.09789820222403088,0.009826640199629089,-0.0016731573590932497
-0.40740740740740733,-0.005185185185185187,0.3399523155918998,0.19436082532424762,0.1950527789551314,0.009928473387849746,0.01352396992336713,0.7774433012969905,-0.0975263894775657,0.0076429423774894145,-0.0013013446126280692
-0.40740740740740733,-0.0037037037037037056,0.33806117780373796,0.19381490086871267,0.1943091534622011,0.007091766705606961,0.00965997851669087,0.7752596034748507,-0.09715457673110055,0.005459244555349629,-0.0009295318661629165
-0.40740740740740733,-0.0022222222222222227,0.33617004001557615,0.1932689764131777,0.19356552796927076,0.004255060023364177,0.005795987110014611,0.7730759056527108,-0.09678276398463538,0.0032755467332097332,-0.0005577191196977499
-0.40740740740740733,-0.0007407407407407432,0.3342789022274143,0.19272305195764275,0.19282190247634043,0.0014183533411213922,0.0019319957033381296,0.770892207830571,-0.09641095123817021,0.001091848911069948,-0.0001859063732325833
-0.40740740740740733,0.0007407407407407397,0.33238776443925244,0.19217712750210778,0.1920782769834101,-0.0014183533411213922,-0.0019319957033381296,0.7687085100084311,-0.09603913849170505,-0.001091848911069948,0.0001859063732325833
-0.40740740740740733,0.002222222222222219,0.33049662665109064,0.19163120304657283,0.19133465149047976,-0.004255060023364177,-0.0057959871100145,0.7665248121862913,-0.09566732574523988,-0.0032755467332097332,0.0005577191196977499
-0.40740740740740733,0.003703703703703702,0.3286054888629288,0.19108527859103788,0.19059102599754943,-0.00709176670560685,-0.00965997851669087,0.7643411143641515,-0.09529551299877471,-0.005459244555349518,0.0009295318661629165
-0.40740740740740733,0.005185185185185185,0.32671435107476693,0.1905393541355029,0.1898474005046191,-0.009928473387849746,-0.01352396992336724,0.7621574165420116,-0.09492370025230955,-0.0076429423774894145,0.001301344612628083
-0.40740740740740733,0.0066666666666666645,0.3248232132866051,0.18999342967996796,0.18910377501168876,-0.012765180070092419,-0.01738796133004361,0.7599737187198718,-0.09455188750584438,-0.0098266401996292,0.0016731573590932497
-0.40740740740740733,0.008148148148148147,0.32293207549844327,0.189447505224433,0.18836014951875846,-0.015601886752335314,-0.02125195273671987,0.757790020897732,-0.09418007475937923,-0.012010338021769096,0.0020449701055584024
-0.40740740740740733,0.009629629629629627,0.3210409377102814,0.18890158076889807,0.18761652402582812,-0.018438593434577877,-0.02511594414339624,0.7556063230755923,-0.09380826201291406,-0.01419403584390877,0.002416782852023569
-0.40740740740740733,0.01111111111111111,0.31914979992211956,0.1883556563133631,0.1868728985328978,-0.02127530011682066,-0.02897993555007261,0.7534226252534524,-0.0934364492664489,-0.016377733666048666,0.0027885955984887356
-0.40740740740740733,0.01259259259259259,0.31725866213395776,0.18780973185782815,0.18612927303996746,-0.024112006799063446,-0.03284392695674898,0.7512389274313126,-0.09306463651998373,-0.01856143148818845,0.003160408344953902
-0.40740740740740733,0.014074074074074069,0.3153675243457959,0.18726380740229318,0.18538564754703712,-0.02694871348130623,-0.03670791836342535,0.7490552296091727,-0.09269282377351856,-0.020745129310328347,0.003532221091419069
-0.40740740740740733,0.015555555555555555,0.31347638655763405,0.18671788294675823,0.1846420220541068,-0.029785420163549015,-0.04057190977010172,0.7468715317870329,-0.0923210110270534,-0.022928827132468133,0.0039040338378842354
-0.40740740740740733,0.017037037037037035,0.31158524876947225,0.18617195849122328,0.18389839656117646,-0.03262212684579169,-0.04443590117677809,0.7446878339648931,-0.09194919828058823,-0.025112524954607918,0.004275846584349402
-0.40740740740740733,0.018518518518518514,0.3096941109813104,0.1856260340356883,0.18315477106824612,-0.03545883352803447,-0.04829989258345435,0.7425041361427532,-0.09157738553412306,-0.027296222776747814,0.004647659330814569
-0.40740740740740733,0.02,0.30780297319314853,0.18508010958015336,0.1824111455753158,-0.03829554021027726,-0.05216388399013072,0.7403204383206134,-0.0912055727876579,-0.0294799205988876,0.005019472077279735
-0.382716049382716,-0.02,0.35686835627525937,0.19924406564532776,0.20165162455455304,0.035302534412889,0.047812577471868956,0.796976262581311,-0.10082581227727652,0.027175903661809997,-0.004600767412338891
-0.382716049382716,-0.018518518518518517,0.3551250212425241,0.19874080817010903,0.2009700293823547,0.032687531863786035,0.044270905066545296,0.7949632326804361,-0.10048501469117735,0.025162873760935067,-0.004259969826239718
-0.382716049382716,-0.017037037037037038,0.3533816862097888,0.19823755069489038,0.20028843421015632,0.030072529314683294,0.04072923266122164,0.7929502027795615,-0.10014421710507816,0.02314984386006047,-0.003919172240140531
-0.382716049382716,-0.015555555555555555,0.35163835117705355,0.19773429321967165,0.19960683903795798,0.02745752676558033,0.03718756025589798,0.7909371728786866,-0.09980341951897899,0.02113681395918554,-0.003578374654041358
-0.382716049382716,-0.014074074074074076,0.34989501614431834,0.19723103574445294,0.1989252438657596,0.02484252421647737,0.03364588785057432,0.7889241429778118,-0.0994626219328798,0.019123784058310722,-0.003237577067942171
-0.382716049382716,-0.012592592592592593,0.34815168111158307,0.19672777826923427,0.19824364869356126,0.022227521667374628,0.03010421544525066,0.7869111130769371,-0.09912182434678063,0.017110754157436014,-0.002896779481842998
-0.382716049382716,-0.011111111111111112,0.3464083460788478,0.19622452079401553,0.19756205352136294,0.019612519118271665,0.026562543039927222,0.7848980831760621,-0.09878102676068147,0.015097724256561085,-0.002555981895743839
-0.382716049382716,-0.00962962962962963,0.3446650110461126,0.19572126331879683,0.19688045834916457,0.016997516569168702,0.023020870634603563,0.7828850532751873,-0.09844022917458228,0.013084694355686266,-0.002215184309644652
-0.382716049382716,-0.00814814814814815,0.3429216760133773,0.19521800584357815,0.19619886317696622,0.014382514020065962,0.019479198229279904,0.7808720233743126,-0.09809943158848311,0.011071664454811558,-0.0018743867235454792
-0.382716049382716,-0.006666666666666668,0.34117834098064204,0.19471474836835942,0.19551726800476785,0.011767511470962999,0.015937525823956245,0.7788589934734377,-0.09775863400238392,0.009058634553936629,-0.0015335891374462923
-0.382716049382716,-0.005185185185185187,0.33943500594790676,0.19421149089314071,0.19483567283256947,0.009152508921860036,0.012395853418632585,0.7768459635725629,-0.09741783641628474,0.00704560465306181,-0.0011927915513471055
-0.382716049382716,-0.0037037037037037056,0.3376916709151715,0.19370823341792204,0.19415407766037115,0.006537506372757296,0.008854181013309148,0.7748329336716882,-0.09707703883018558,0.005032574752187102,-0.0008519939652479463
-0.382716049382716,-0.0022222222222222227,0.3359483358824363,0.1932049759427033,0.1934724824881728,0.003922503823654333,0.005312508607985489,0.7728199037708132,-0.0967362412440864,0.0030195448513121725,-0.0005111963791487734
-0.382716049382716,-0.0007407407407407432,0.334205000849701,0.1927017184674846,0.19279088731597444,0.0013075012745513703,0.0017708362026618296,0.7708068738699384,-0.09639544365798722,0.0010065149504373538,-0.0001703987930495865
-0.382716049382716,0.0007407407407407397,0.33246166581696573,0.1921984609922659,0.1921092921437761,-0.0013075012745514814,-0.0017708362026618296,0.7687938439690636,-0.09605464607188804,-0.0010065149504374649,0.0001703987930495865
-0.382716049382716,0.002222222222222219,0.33071833078423046,0.19169520351704722,0.19142769697157774,-0.003922503823654222,-0.005312508607985378,0.7667808140681889,-0.09571384848578887,-0.0030195448513121725,0.0005111963791487595
-0.382716049382716,0.003703703703703702,0.32897499575149525,0.19119194604182851,0.19074610179937937,-0.006537506372757185,-0.008854181013309037,0.7647677841673141,-0.09537305089968968,-0.005032574752186991,0.0008519939652479463
-0.382716049382716,0.005185185185185185,0.32723166071876,0.19068868856660978,0.19006450662718102,-0.009152508921860258,-0.012395853418632696,0.7627547542664391,-0.09503225331359051,-0.007045604653061921,0.0011927915513471193
-0.382716049382716,0.0066666666666666645,0.3254883256860247,0.1901854310913911,0.18938291145498268,-0.011767511470962999,-0.015937525823956245,0.7607417243655644,-0.09469145572749134,-0.009058634553936629,0.0015335891374462923
-0.382716049382716,0.008148148148148147,0.32374499065328943,0.1896821736161724,0.1887013162827843,-0.01438251402006585,-0.019479198229280015,0.7587286944646896,-0.09435065814139215,-0.011071664454811447,0.0018743867235454792
-0.382716049382716,0.009629629629629627,0.3220016556205542,0.1891789161409537,0.18801972111058596,-0.016997516569168702,-0.023020870634603563,0.7567156645638148,-0.09400986055529298,-0.013084694355686266,0.002215184309644652
-0.382716049382716,0.01111111111111111,0.32025832058781895,0.188675658665735,0.1873381259383876,-0.019612519118271665,-0.02656254303992711,0.75470263466294,-0.0936690629691938,-0.015097724256561085,0.002555981895743825
-0.382716049382716,0.01259259259259259,0.3185149855550837,0.1881724011905163,0.18665653076618927,-0.022227521667374517,-0.03010421544525066,0.7526896047620651,-0.09332826538309463,-0.017110754157435903,0.002896779481842998
-0.382716049382716,0.014074074074074069,0.3167716505223484,0.18766914371529758,0.18597493559399092,-0.02484252421647748,-0.03364588785057432,0.7506765748611903,-0.09298746779699546,-0.019123784058310722,0.003237577067942171
-0.382716049382716,0.015555555555555555,0.3150283154896132,0.18716588624007888,0.18529334042179255,-0.02745752676558033,-0.03718756025589798,0.7486635449603155,-0.09264667021089627,-0.02113681395918554,0.003578374654041358
-0.382716049382716,0.017037037037037035,0.3132849804568779,0.18666262876486017,0.1846117452495942,-0.030072529314683183,-0.04072923266122164,0.7466505150594407,-0.0923058726247971,-0.02314984386006036,0.003919172240140531
-0.382716049382716,0.018518518518518514,0.31154164542414264,0.1861593712896415,0.18393015007739585,-0.032687531863785924,-0.044270905066545185,0.744637485158566,-0.09196507503869793,-0.025162873760935067,0.004259969826239704
-0.382716049382716,0.02,0.30979831039140737,0.18565611381442276,0.18324855490519748,-0.035302534412889,-0.047812577471868845,0.742624455257691,-0.09162427745259874,-0.027175903661809997,0.004600767412338891
-0.3580246913580246,-0.02,0.3550289655858979,0.1987130792905039,0.20087233586513306,0.03254344837884693,0.04376327466035135,0.7948523171620157,-0.10043616793256653,0.025051958242514605,-0.0042111230676289
-0.3580246913580246,-0.018518518518518517,0.3534218817153376,0.19824915413786476,0.20024846578103989,0.030132822573006424,0.040521550611436474,0.792996616551459,-0.10012423289051994,0.023196257631957984,-0.003899188025582312
-0.3580246913580246,-0.017037037037037038,0.35181479784477726,0.1977852289852256,0.19962459569694674,0.02772219676716592,0.0372798265625216,0.7911409159409024,-0.09981229784847337,0.021340557021401363,-0.003587252983535738
-0.3580246913580246,-0.015555555555555555,0.3502077139742169,0.19732130383258645,0.19900072561285356,0.025311570961325414,0.03403810251360673,0.7892852153303458,-0.09950036280642678,0.019484856410844742,-0.0032753179414891503
-0.3580246913580246,-0.014074074074074076,0.3486006301036566,0.1968573786799473,0.19837685552876042,0.02290094515548491,0.030796378464691854,0.7874295147197892,-0.09918842776438021,0.01762915580028812,-0.0029633828994425765
-0.3580246913580246,-0.012592592592592593,0.34699354623309625,0.19639345352730814,0.1977529854446672,0.020490319349644404,0.027554654415776758,0.7855738141092325,-0.0988764927223336,0.0157734551897315,-0.002651447857395975
-0.3580246913580246,-0.011111111111111112,0.3453864623625359,0.19592952837466898,0.19712911536057404,0.0180796935438039,0.024312930366861885,0.7837181134986759,-0.09856455768028702,0.013917754579174879,-0.002339512815349387
-0.3580246913580246,-0.00962962962962963,0.3437793784919756,0.1954656032220298,0.1965052452764809,0.015669067737963394,0.02107120631794701,0.7818624128881192,-0.09825262263824044,0.012062053968618147,-0.0020275777733028133
-0.3580246913580246,-0.00814814814814815,0.34217229462141524,0.19500167806939064,0.1958813751923877,0.013258441932122889,0.017829482269032138,0.7800067122775626,-0.09794068759619386,0.010206353358061526,-0.0017156427312562256
-0.3580246913580246,-0.006666666666666668,0.3405652107508549,0.1945377529167515,0.1952575051082945,0.010847816126282384,0.014587758220117042,0.778151011667006,-0.09762875255414726,0.008350652747504905,-0.001403707689209624
-0.3580246913580246,-0.005185185185185187,0.33895812688029453,0.19407382776411233,0.19463363502420136,0.008437190320441879,0.011346034171202168,0.7762953110564493,-0.09731681751210068,0.006494952136948284,-0.0010917726471630501
-0.3580246913580246,-0.0037037037037037056,0.33735104300973423,0.19360990261147318,0.1940097649401082,0.0060265645146013735,0.008104310122287295,0.7744396104458927,-0.0970048824700541,0.004639251526391663,-0.0007798376051164624
-0.3580246913580246,-0.0022222222222222227,0.3357439591391739,0.19314597745883402,0.19338589485601504,0.0036159387087608685,0.004862586073372421,0.7725839098353361,-0.09669294742800752,0.0027835509158350424,-0.00046790256306988853
-0.3580246913580246,-0.0007407407407407432,0.3341368752686135,0.19268205230619487,0.19276202477192186,0.0012053129029203635,0.0016208620244575478,0.7707282092247795,-0.09638101238596093,0.0009278503052784215,-0.0001559675210233008
-0.3580246913580246,0.0007407407407407397,0.3325297913980532,0.19221812715355568,0.1921381546878287,-0.0012053129029202525,-0.0016208620244574368,0.7688725086142227,-0.09606907734391434,-0.0009278503052783105,0.00015596752102328693
-0.3580246913580246,0.002222222222222219,0.33092270752749287,0.19175420200091653,0.19151428460373549,-0.0036159387087607575,-0.004862586073372532,0.7670168080036661,-0.09575714230186774,-0.0027835509158349314,0.00046790256306988853
-0.3580246913580246,0.003703703703703702,0.3293156236569325,0.19129027684827737,0.19089041451964234,-0.0060265645146012625,-0.008104310122287295,0.7651611073931095,-0.09544520725982117,-0.004639251526391552,0.0007798376051164624
-0.3580246913580246,0.005185185185185185,0.3277085397863722,0.19082635169563822,0.19026654443554916,-0.008437190320441768,-0.01134603417120228,0.7633054067825529,-0.09513327221777458,-0.006494952136948173,0.0010917726471630501
-0.3580246913580246,0.0066666666666666645,0.32610145591581186,0.19036242654299906,0.189642674351456,-0.010847816126282162,-0.014587758220117153,0.7614497061719963,-0.094821337175728,-0.008350652747504794,0.0014037076892096378
-0.3580246913580246,0.008148148148148147,0.3244943720452515,0.18989850139035988,0.18901880426736284,-0.013258441932122889,-0.017829482269032026,0.7595940055614395,-0.09450940213368142,-0.010206353358061526,0.0017156427312562117
-0.3580246913580246,0.009629629629629627,0.3228872881746912,0.18943457623772073,0.18839493418326964,-0.015669067737963283,-0.02107120631794701,0.7577383049508829,-0.09419746709163482,-0.012062053968618147,0.0020275777733028133
-0.3580246913580246,0.01111111111111111,0.32128020430413085,0.18897065108508157,0.1877710640991765,-0.018079693543803788,-0.024312930366861885,0.7558826043403263,-0.09388553204958824,-0.013917754579174768,0.002339512815349387
-0.3580246913580246,0.01259259259259259,0.3196731204335705,0.18850672593244241,0.1871471940150833,-0.020490319349644293,-0.027554654415776758,0.7540269037297697,-0.09357359700754166,-0.01577345518973139,0.002651447857395975
-0.3580246913580246,0.014074074074074069,0.3180660365630102,0.18804280077980326,0.18652332393099014,-0.022900945155484798,-0.030796378464691743,0.752171203119213,-0.09326166196549507,-0.01762915580028801,0.0029633828994425626
-0.3580246913580246,0.015555555555555555,0.31645895269244984,0.1875788756271641,0.185899453846897,-0.025311570961325303,-0.034038102513606505,0.7503155025086564,-0.0929497269234485,-0.01948485641084463,0.0032753179414891365
-0.3580246913580246,0.017037037037037035,0.3148518688218895,0.18711495047452495,0.18527558376280379,-0.027722196767165808,-0.0372798265625216,0.7484598018980998,-0.09263779188140189,-0.021340557021401252,0.003587252983535738
-0.3580246913580246,0.018518518518518514,0.3132447849513291,0.1866510253218858,0.18465171367871064,-0.030132822573006313,-0.040521550611436474,0.7466041012875432,-0.09232585683935532,-0.023196257631957873,0.003899188025582312
-0.3580246913580246,0.02,0.3116377010807688,0.18618710016924664,0.18402784359461744,-0.03254344837884682,-0.04376327466035157,0.7447484006769866,-0.09201392179730872,-0.025051958242514494,0.0042111230676289135
-0.3333333333333333,-0.02,0.3533333333333334,0.19822359242177154,0.20014809331907027,0.030000000000000027,0.040000000000000036,0.7928943696870862,-0.10007404665953513,0.023094010767585105,-0.0038490017945975036
-0.3333333333333333,-0.018518518518518517,0.35185185185185186,0.1977959255557051,0.19957787083098175,0.02777777777777768,0.03703703703703698,0.7911837022228204,-0.09978893541549087,0.02138334330331937,-0.003563890550553242
-0.3333333333333333,-0.017037037037037038,0.3503703703703704,0.19736825868963875,0.19900764834289325,0.025555555555555554,0.034074074074074145,0.789473034758555,-0.09950382417144663,0.019672675839053966,-0.0032787793065089943
-0.3333333333333333,-0.015555555555555555,0.3488888888888889,0.19694059182357238,0.1984374258548047,0.023333333333333428,0.03111111111111109,0.7877623672942895,-0.09921871292740235,0.017962008374788452,-0.002993668062464719
-0.3333333333333333,-0.014074074074074076,0.34740740740740744,0.19651292495750597,0.1978672033667162,0.02111111111111108,0.028148148148148255,0.7860516998300239,-0.0989336016833581,0.016251340910522827,-0.002708556818420471
-0.3333333333333333,-0.012592592592592593,0.34592592592592597,0.1960852580914396,0.19729698087862768,0.018888888888888955,0.0251851851851852,0.7843410323657584,-0.09864849043931384,0.014540673446257313,-0.0024234455743762096
-0.3333333333333333,-0.011111111111111112,0.3444444444444445,0.19565759122537318,0.19672675839053913,0.016666666666666607,0.022222222222222143,0.7826303649014927,-0.09836337919526957,0.012830005981991688,-0.002138334330331934
-0.3333333333333333,-0.00962962962962963,0.342962962962963,0.1952299243593068,0.19615653590245063,0.014444444444444482,0.01925925925925931,0.7809196974372272,-0.09807826795122532,0.011119338517726174,-0.0018532230862876864
-0.3333333333333333,-0.00814814814814815,0.3414814814814815,0.1948022574932404,0.1955863134143621,0.012222222222222134,0.016296296296296253,0.7792090299729616,-0.09779315670718106,0.009408671053460549,-0.0015681118422434248
-0.3333333333333333,-0.006666666666666668,0.34,0.19437459062717402,0.19501609092627362,0.010000000000000009,0.01333333333333342,0.7774983625086961,-0.09750804546313681,0.007698003589195035,-0.0012830005981991771
-0.3333333333333333,-0.005185185185185187,0.33851851851851855,0.19394692376110764,0.19444586843818507,0.007777777777777883,0.010370370370370363,0.7757876950444306,-0.09722293421909253,0.005987336124929521,-0.0009978893541549017
-0.3333333333333333,-0.0037037037037037056,0.3370370370370371,0.19351925689504124,0.19387564595009654,0.005555555555555536,0.007407407407407307,0.774077027580165,-0.09693782297504827,0.004276668660663896,-0.0007127781101106401
-0.3333333333333333,-0.0022222222222222227,0.3355555555555556,0.19309159002897486,0.19330542346200805,0.0033333333333334103,0.004444444444444473,0.7723663601158994,-0.09665271173100402,0.002566001196398382,-0.00042766686606639237
-0.3333333333333333,-0.0007407407407407432,0.33407407407407413,0.19266392316290845,0.1927352009739195,0.0011111111111110628,0.001481481481481417,0.7706556926516338,-0.09636760048695975,0.000855333732132757,-0.0001425556220221169
-0.3333333333333333,0.0007407407407407397,0.3325925925925926,0.19223625629684207,0.192164978485831,-0.0011111111111110628,-0.001481481481481528,0.7689450251873683,-0.0960824892429155,-0.000855333732132757,0.0001425556220221308
-0.3333333333333333,0.002222222222222219,0.33111111111111113,0.1918085894307757,0.19159475599774248,-0.0033333333333332993,-0.004444444444444473,0.7672343577231028,-0.09579737799887124,-0.002566001196398271,0.00042766686606639237
-0.3333333333333333,0.003703703703703702,0.32962962962962966,0.1913809225647093,0.19102453350965395,-0.005555555555555536,-0.007407407407407418,0.7655236902588372,-0.09551226675482698,-0.004276668660663896,0.000712778110110654
-0.3333333333333333,0.005185185185185185,0.3281481481481482,0.1909532556986429,0.19045431102156546,-0.007777777777777772,-0.010370370370370252,0.7638130227945716,-0.09522715551078273,-0.00598733612492941,0.0009978893541549017
-0.3333333333333333,0.0066666666666666645,0.3266666666666667,0.1905255888325765,0.18988408853347694,-0.010000000000000009,-0.013333333333333308,0.762102355330306,-0.09494204426673847,-0.007698003589195035,0.0012830005981991632
-0.3333333333333333,0.008148148148148147,0.32518518518518524,0.19009792196651012,0.1893138660453884,-0.012222222222222245,-0.016296296296296253,0.7603916878660405,-0.0946569330226942,-0.009408671053460549,0.0015681118422434248
-0.3333333333333333,0.009629629629629627,0.3237037037037037,0.18967025510044372,0.1887436435572999,-0.014444444444444482,-0.019259259259259198,0.7586810204017749,-0.09437182177864994,-0.011119338517726174,0.0018532230862876864
-0.3333333333333333,0.01111111111111111,0.32222222222222224,0.18924258823437734,0.18817342106921137,-0.01666666666666672,-0.022222222222222254,0.7569703529375094,-0.09408671053460568,-0.012830005981991688,0.002138334330331948
-0.3333333333333333,0.01259259259259259,0.32074074074074077,0.18881492136831096,0.18760319858112284,-0.018888888888888844,-0.0251851851851852,0.7552596854732438,-0.09380159929056142,-0.014540673446257202,0.0024234455743762096
-0.3333333333333333,0.014074074074074069,0.3192592592592593,0.18838725450224456,0.18703297609303432,-0.02111111111111119,-0.028148148148148144,0.7535490180089782,-0.09351648804651716,-0.016251340910522827,0.002708556818420471
-0.3333333333333333,0.015555555555555555,0.3177777777777778,0.18795958763617818,0.18646275360494582,-0.023333333333333317,-0.03111111111111098,0.7518383505447127,-0.09323137680247291,-0.01796200837478834,0.002993668062464719
-0.3333333333333333,0.017037037037037035,0.31629629629629635,0.18753192077011177,0.1858925311168573,-0.025555555555555665,-0.034074074074074034,0.7501276830804471,-0.09294626555842865,-0.019672675839053966,0.0032787793065089804
-0.3333333333333333,0.018518518518518514,0.3148148148148149,0.1871042539040454,0.18532230862876878,-0.02777777777777779,-0.03703703703703698,0.7484170156161816,-0.09266115431438439,-0.02138334330331948,0.003563890550553242
-0.3333333333333333,0.02,0.31333333333333335,0.18667658703797899,0.18475208614068026,-0.030000000000000138,-0.040000000000000036,0.7467063481519159,-0.09237604307034013,-0.023094010767585105,0.0038490017945975036
